subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
02,1,1,1_3,1,1,1.018,1,3050,2350,02,s_alv_cut.wav,8098,9116,12468,1
02,1,2,7_3,3,2,1.15,1,3164,1733,62,t_sl_cut.wav,17656,18806,21416,1
02,1,3,4_2,2,2,1.357,1,3052,998,31,d_sh_retr_cut.wav,26487,27844,29517,1
02,1,4,3_8,3,1,1.146,1,3057,2563,27,t_sl_cut.wav,34598,35744,39188,1
02,1,5,5_7,5,1,1.355,1,2873,1421,46,s_palat_cut.wav,44085,45440,47522,1
02,1,6,6_2,2,2,1.377,1,2548,1588,51,d_sh_retr_cut.wav,52081,53458,55689,1
02,1,7,2_4,4,2,1.777,1,2872,2260,13,s_dent_cut.wav,60582,62359,64859,1
02,1,8,2_6,2,1,1.028,1,3282,1933,15,d_sh_retr_cut.wav,70166,71194,74114,1
02,1,9,6_1,1,2,1.505,1,2760,1823,50,s_alv_cut.wav,78888,80393,82733,1
02,1,10,5_8,5,1,1.055,1,2274,1584,47,s_palat_cut.wav,87025,88080,90636,1
02,1,11,6_4,4,1,1.645,0,4089,1869,53,s_dent_cut.wav,96751,98396,100646,1
02,1,12,2_7,2,1,0.975,1,3082,2549,16,d_sh_retr_cut.wav,105753,106728,110322,1
02,1,13,8_3,3,2,1.099,1,2685,1346,72,t_sl_cut.wav,115027,116126,118399,1
02,1,14,1_7,1,1,1.2,1,3332,1861,06,s_alv_cut.wav,123745,124945,127625,1
02,1,15,4_8,4,1,1.394,1,2516,1600,37,s_dent_cut.wav,132156,133550,135773,1
02,1,16,3_7,3,1,1.205,1,3374,1642,26,t_sl_cut.wav,141174,142379,144828,1
02,1,17,1_2,2,2,1.408,1,1752,2168,01,d_sh_retr_cut.wav,148601,150009,152785,1
02,1,18,8_1,1,2,1.457,1,2286,1968,70,s_alv_cut.wav,157100,158557,161101,1
02,1,19,5_3,5,1,1.029,1,3271,1989,42,s_palat_cut.wav,166387,167416,170402,1
02,1,20,5_4,4,1,1.413,0,3788,1333,43,s_dent_cut.wav,176202,177615,179560,1
02,1,21,4_1,1,2,1.122,1,3043,2509,30,s_alv_cut.wav,184630,185752,189162,1
02,1,22,2_3,2,1,1.23,1,2316,1850,12,d_sh_retr_cut.wav,193503,194733,197375,1
02,1,23,3_4,3,1,1.356,1,2443,2482,23,t_sl_cut.wav,201844,203200,206344,1
02,1,24,6_5,5,2,1.291,1,1892,2358,54,s_palat_cut.wav,210253,211544,214629,1
02,1,25,8_4,4,2,1.784,1,3929,1510,73,s_dent_cut.wav,220574,222358,224110,1
02,1,26,3_2,3,1,1.278,1,2720,1982,21,t_sl_cut.wav,228859,230137,232885,1
02,1,27,4_5,5,2,1.115,1,2097,2016,34,s_palat_cut.wav,237000,238115,241043,1
02,1,28,7_1,1,2,1.279,1,2874,2675,60,s_alv_cut.wav,245937,247216,250644,1
02,1,29,2_8,2,1,1.153,1,3569,1124,17,d_sh_retr_cut.wav,256232,257385,259387,1
02,1,30,4_6,4,1,1.098,1,2990,1857,35,s_dent_cut.wav,264400,265498,268280,1
02,1,31,3_2,2,2,1.159,1,2863,2175,21,d_sh_retr_cut.wav,273162,274321,277362,1
02,1,32,1_4,1,1,1.302,1,2192,2304,03,s_alv_cut.wav,281576,282878,285900,1
02,1,33,1_5,5,2,1.092,1,2301,2258,04,s_palat_cut.wav,290218,291310,294495,1
02,1,34,3_4,4,2,1.191,1,3221,2140,23,s_dent_cut.wav,299742,300933,303905,1
02,1,35,5_2,5,1,1.37,1,3440,2704,41,s_palat_cut.wav,309366,310736,314105,1
02,1,36,1_3,3,2,1.257,1,3162,1426,02,t_sl_cut.wav,319293,320550,322729,1
02,1,37,8_5,5,2,1.117,1,2398,1211,74,s_palat_cut.wav,327151,328268,330372,1
02,1,38,1_4,4,2,1.152,1,2698,1626,03,s_dent_cut.wav,335095,336247,338752,1
02,1,39,3_1,1,2,1.164,1,3015,2011,20,s_alv_cut.wav,343786,344950,347830,1
02,1,40,3_1,3,1,1.12,1,2608,2253,20,t_sl_cut.wav,352463,353583,356730,1
02,2,1,8_3,3,2,1.363,1,3050,1346,hc,u.wav,8093,9456,11464,2
02,2,2,1_2,2,1,1.213,0,2398,1333,ab,a_uml.wav,15868,17081,19220,2
02,2,3,7_1,1,1,1.623,0,3043,1588,ga,o.wav,24290,25913,27901,2
02,2,5,3_2,2,2,0.947,1,4089,1968,cb,a_uml.wav,43292,44239,47286,2
02,2,6,1_6,1,2,1.44,0,2873,2549,af,o.wav,52174,53614,56738,2
02,2,7,4_3,4,2,1.612,0,1752,2563,dc,a_low.wav,60511,62123,65090,2
02,2,8,7_2,2,2,1.452,1,3332,2016,gb,a_uml.wav,70446,71898,74481,2
02,2,10,6_3,3,2,1.13,1,2720,2140,fc,u.wav,88483,89613,92667,2
02,2,11,6_2,2,2,1.109,1,2990,1857,fb,a_uml.wav,97678,98787,101558,2
02,2,12,3_5,3,2,1.23,0,3052,1733,ce,u.wav,106629,107859,110376,2
02,2,13,1_8,1,1,1.419,1,2097,1642,ah,o.wav,114492,115911,118161,2
02,2,14,3_4,3,1,1.202,1,2698,2253,cd,u.wav,122879,124081,127163,2
02,2,15,4_6,4,1,1.349,1,3569,1989,df,a_low.wav,132746,134095,136748,2
02,2,16,4_2,2,2,0.957,1,3057,1982,db,a_uml.wav,141816,142773,145825,2
02,2,17,5_4,4,1,1.546,0,3929,1626,ed,a_low.wav,151773,153319,155425,2
02,2,18,2_5,5,1,1.052,0,2443,2258,be,i.wav,159887,160939,164164,2
02,2,19,5_3,3,2,1.19,1,2760,1510,ec,u.wav,168951,170141,172500,2
02,2,20,3_5,5,2,1.389,1,2316,1600,ce,i.wav,176845,178234,180466,2
02,2,21,6_1,1,2,1.189,1,2872,2175,fa,o.wav,185365,186554,189557,2
02,2,22,4_7,4,1,1.679,1,3164,1124,dg,a_low.wav,194742,196421,197892,2
02,2,23,3_8,3,1,1.375,1,3271,2358,ch,u.wav,203186,204561,207589,2
02,2,24,1_5,1,1,1.076,1,2516,1869,ae,o.wav,212121,213197,216006,2
02,2,25,2_3,2,1,1.059,1,2301,998,bc,a_uml.wav,220332,221391,223349,2
02,2,26,5_2,5,2,1.18,0,2874,1823,eb,i.wav,228247,229427,232085,2
02,2,27,8_2,2,2,1.528,1,3221,2509,hb,a_uml.wav,237323,238851,241873,2
02,2,28,3_1,1,1,1.678,0,2192,2704,ca,o.wav,246090,247768,250833,2
02,2,29,6_5,5,2,1.131,1,2286,2260,fe,i.wav,255144,256275,259420,2
02,2,30,1_3,1,1,1.662,1,3282,2482,ac,o.wav,264727,266389,269224,2
02,2,31,4_2,4,1,1.793,1,2685,1211,db,a_low.wav,273926,275719,277162,2
02,2,32,5_7,5,1,1.575,1,3015,2011,eg,i.wav,282202,283777,286229,2
02,2,33,6_4,4,2,1.936,1,3788,1850,fd,a_low.wav,292042,293978,295917,2
02,2,34,2_8,2,1,1.044,1,3162,1421,bh,a_uml.wav,301105,302149,304537,2
02,2,35,8_4,4,2,1.232,1,1892,1426,hd,a_low.wav,308440,309672,311884,2
02,2,36,5_6,5,1,1.323,1,3082,1584,ef,i.wav,316990,318313,320593,2
02,2,37,1_3,3,2,1.022,1,2274,1933,ac,u.wav,324893,325915,328854,2
02,2,38,1_2,1,1,1.146,1,3440,2304,ab,o.wav,334308,335454,338647,2
02,2,39,3_6,3,1,1.254,1,3374,2168,cf,u.wav,344037,345291,348218,2
02,2,40,2_4,4,2,1.319,1,2608,1861,bd,a_low.wav,352854,354173,356746,2
02,3,1,5_8,5,1,1.104,1,3374,1982,EH,g_sl_cut.wav,8422,9526,12422,3
02,3,2,7_4,4,2,1.157,1,2863,998,GD,b_sh_cut.wav,17295,18452,20309,3
02,3,3,2_8,2,1,1.417,1,3050,1733,BH,k_click_cut.wav,25384,26801,29133,3
02,3,4,8_1,1,1,1.348,0,3082,1989,HA,k_asp_cut.wav,34234,35582,38242,3
02,3,5,2_6,2,1,1.273,1,2872,2168,BF,k_click_cut.wav,43126,44399,47310,3
02,3,6,3_5,5,2,1.436,1,3788,2350,CE,g_sl_cut.wav,53126,54562,57501,3
02,3,7,6_4,4,1,1.549,0,2990,2358,FD,b_sh_cut.wav,62515,64064,66896,3
02,3,8,3_1,1,1,1.383,0,1892,2509,CA,k_asp_cut.wav,70804,72187,75331,3
02,3,9,7_3,3,1,1.537,0,3271,1850,GC,p_cut.wav,80627,82164,84504,3
02,3,10,2_3,2,1,0.929,1,3332,2140,BC,k_click_cut.wav,89862,90791,94038,3
02,3,11,3_4,4,1,1.259,0,2192,1857,CD,b_sh_cut.wav,98251,99510,102129,3
02,3,12,3_8,3,1,1.106,1,3164,2011,CH,p_cut.wav,107312,108418,111367,3
02,3,13,7_1,1,1,1.348,0,2274,1933,GA,k_asp_cut.wav,115666,117014,119627,3
02,3,14,5_1,5,1,1.529,1,2874,2549,EA,g_sl_cut.wav,124515,126044,129079,3
02,3,15,2_7,2,1,1.021,1,2608,1426,BG,k_click_cut.wav,133707,134728,137147,3
02,3,16,1_7,1,2,1.521,0,3282,2253,AG,k_asp_cut.wav,142452,143973,146721,3
02,3,17,3_1,3,1,1.206,1,2698,1124,CA,p_cut.wav,151433,152639,154569,3
02,3,18,5_6,5,1,1.495,1,4089,2175,EF,g_sl_cut.wav,160682,162177,164900,3
02,3,19,4_7,4,2,1.605,0,2286,2016,DG,b_sh_cut.wav,169208,170813,173239,3
02,3,20,3_2,2,2,1.178,1,3052,1510,CB,k_click_cut.wav,178311,179489,181836,3
02,3,21,4_8,4,1,1.56,1,2685,2260,DH,b_sh_cut.wav,186549,188109,190835,3
02,3,22,1_6,1,2,1.015,0,2720,2304,AF,k_asp_cut.wav,195580,196595,199910,3
02,3,23,4_5,5,2,1.228,1,3043,1626,DE,g_sl_cut.wav,204969,206197,208619,3
02,3,24,5_1,1,2,1.592,1,2760,2258,EA,k_asp_cut.wav,213397,214989,217695,3
02,3,25,5_3,3,2,1.691,1,3162,1642,EC,p_cut.wav,222884,224575,226537,3
02,3,26,2_1,2,1,1.241,1,2097,2704,BA,k_click_cut.wav,230655,231896,235386,3
02,3,27,1_4,1,1,1.203,1,3929,1421,AD,k_asp_cut.wav,241340,242543,244787,3
02,3,28,8_3,3,2,1.422,1,2548,1588,HC,p_cut.wav,249346,250768,252954,3
02,3,29,6_5,5,1,1.402,0,1752,1861,FE,g_sl_cut.wav,256728,258130,260605,3
02,3,30,1_4,4,2,1.609,1,3221,1346,AD,b_sh_cut.wav,265841,267450,269210,3
02,3,31,8_5,5,2,0.98,1,2316,2482,HE,g_sl_cut.wav,273541,274521,278044,3
02,3,32,3_2,3,1,0.949,1,2443,1823,CB,p_cut.wav,282503,283452,286345,3
02,3,33,2_4,4,2,1.054,1,3569,1968,BD,b_sh_cut.wav,291932,292986,295930,3
02,3,34,7_2,2,2,1.129,1,2873,1211,GB,k_click_cut.wav,300818,301947,304044,3
02,3,35,4_3,4,2,1.01,0,3057,1584,DC,b_sh_cut.wav,309126,310136,312737,3
02,3,36,1_2,2,2,1.031,1,3440,1869,AB,k_click_cut.wav,318203,319234,322089,3
02,3,37,3_6,3,1,1.333,1,2398,2675,CF,p_cut.wav,326512,327845,331198,3
02,3,38,5_3,5,1,1.518,1,2301,1333,EC,g_sl_cut.wav,335517,337035,338869,3
02,3,39,3_5,3,1,1.232,1,2516,1600,CE,p_cut.wav,343412,344644,347029,3
02,3,40,1_3,1,1,1.071,1,3015,2563,AC,k_asp_cut.wav,352072,353143,356650,3
